"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 15, 2013","15,112.19","15,332.71","15,332.71","15,094.03","128.34M","-1.47%"
"Aug 14, 2013","15,337.66","15,447.71","15,453.08","15,316.62","91.03M","-0.73%"
"Aug 13, 2013","15,451.01","15,420.68","15,504.14","15,342.34","84.79M","0.20%"
"Aug 12, 2013","15,419.68","15,415.22","15,441.75","15,359.93","78.06M","-0.04%"
"Aug 09, 2013","15,425.51","15,496.63","15,507.76","15,346.65","81.18M","-0.47%"
"Aug 08, 2013","15,498.32","15,477.27","15,557.12","15,418.60","90.99M","0.18%"
"Aug 07, 2013","15,470.67","15,516.21","15,516.21","15,421.75","88.43M","-0.31%"
"Aug 06, 2013","15,518.74","15,608.44","15,608.44","15,473.40","87.73M","-0.60%"
"Aug 05, 2013","15,612.13","15,651.98","15,655.21","15,584.83","76.85M","-0.30%"
"Aug 02, 2013","15,658.36","15,627.56","15,658.43","15,558.68","104.84M","0.19%"
"Aug 01, 2013","15,628.02","15,503.85","15,650.69","15,503.85","111.04M","0.83%"
"Jul 31, 2013","15,499.54","15,528.57","15,634.32","15,492.96","145.12M","-0.14%"
"Jul 30, 2013","15,520.59","15,534.49","15,593.91","15,479.13","117.55M","-0.01%"
"Jul 29, 2013","15,521.97","15,557.14","15,557.14","15,482.27","87.24M","-0.24%"
"Jul 26, 2013","15,558.83","15,547.85","15,560.97","15,405.16","94.88M","0.02%"
"Jul 25, 2013","15,555.61","15,539.17","15,560.33","15,455.59","103.26M","0.09%"
"Jul 24, 2013","15,542.24","15,576.69","15,602.60","15,496.84","99.32M","-0.16%"
"Jul 23, 2013","15,567.74","15,547.00","15,604.22","15,544.06","98.69M","0.14%"
"Jul 22, 2013","15,545.55","15,543.97","15,576.21","15,516.20","130.82M","0.01%"
"Jul 19, 2013","15,543.74","15,524.27","15,544.55","15,491.96","229.26M","-0.03%"
"Jul 18, 2013","15,548.54","15,465.91","15,589.40","15,465.91","136.27M","0.50%"
"Jul 17, 2013","15,470.52","15,456.92","15,502.00","15,438.12","126.24M","0.12%"
"Jul 16, 2013","15,451.85","15,485.03","15,498.16","15,415.71","105.97M","-0.21%"
"Jul 15, 2013","15,484.26","15,459.69","15,509.48","15,455.77","99.43M","0.13%"
"Jul 12, 2013","15,464.30","15,460.69","15,498.39","15,410.27","130.14M","0.02%"
"Jul 11, 2013","15,460.92","15,298.00","15,483.55","15,298.00","124.95M","1.11%"
"Jul 10, 2013","15,291.66","15,298.03","15,348.95","15,258.89","105.05M","-0.06%"
"Jul 09, 2013","15,300.34","15,228.46","15,320.42","15,228.46","109.27M","0.50%"
"Jul 08, 2013","15,224.69","15,137.22","15,262.72","15,137.22","136.82M","0.59%"
"Jul 05, 2013","15,135.84","14,995.46","15,137.51","14,971.20","94.56M","0.98%"
"Jul 03, 2013","14,988.55","14,923.73","15,025.90","14,858.93","61.00M","0.38%"
"Jul 02, 2013","14,932.41","14,973.04","15,049.22","14,870.51","116.61M","-0.28%"
"Jul 01, 2013","14,974.96","14,911.60","15,083.28","14,911.60","120.57M","0.44%"
"Jun 28, 2013","14,909.60","15,016.58","15,034.63","14,884.80","230.00M","-0.76%"
"Jun 27, 2013","15,024.49","14,921.28","15,075.01","14,921.28","113.65M","0.77%"
"Jun 26, 2013","14,910.14","14,769.99","14,938.98","14,769.68","133.23M","1.02%"
"Jun 25, 2013","14,760.31","14,669.69","14,812.03","14,669.69","135.94M","0.69%"
"Jun 24, 2013","14,659.56","14,795.79","14,795.79","14,551.27","158.67M","-0.94%"
"Jun 21, 2013","14,799.40","14,760.62","14,858.56","14,688.43","420.08M","0.28%"
"Jun 20, 2013","14,758.32","15,105.51","15,105.51","14,732.03","172.63M","-2.34%"
"Jun 19, 2013","15,112.19","15,315.47","15,322.07","15,112.11","111.38M","-1.35%"
"Jun 18, 2013","15,318.23","15,186.30","15,340.09","15,186.30","99.21M","0.91%"
"Jun 17, 2013","15,179.85","15,078.71","15,261.71","15,078.71","139.25M","0.73%"
"Jun 14, 2013","15,070.18","15,178.08","15,205.92","15,044.80","107.43M","-0.70%"
"Jun 13, 2013","15,176.08","14,992.54","15,202.27","14,953.45","104.49M","1.21%"
"Jun 12, 2013","14,995.23","15,130.39","15,241.28","14,981.21","105.77M","-0.84%"
"Jun 11, 2013","15,122.02","15,231.38","15,251.07","15,086.09","101.61M","-0.76%"
"Jun 10, 2013","15,238.59","15,247.81","15,300.64","15,211.25","94.25M","-0.06%"
"Jun 07, 2013","15,248.12","15,044.46","15,255.58","15,044.46","137.38M","1.38%"
"Jun 06, 2013","15,040.62","14,955.45","15,040.62","14,844.22","140.41M","0.53%"
"Jun 05, 2013","14,960.59","15,168.10","15,168.63","14,945.57","141.40M","-1.43%"
"Jun 04, 2013","15,177.54","15,255.22","15,304.98","15,100.78","134.28M","-0.50%"
"Jun 03, 2013","15,254.03","15,123.55","15,254.11","15,123.55","147.98M","0.92%"
"May 31, 2013","15,115.57","15,322.22","15,392.38","15,115.57","208.83M","-1.36%"
"May 30, 2013","15,324.53","15,306.02","15,398.70","15,280.99","121.15M","0.14%"
"May 29, 2013","15,302.80","15,399.94","15,400.25","15,229.53","114.02M","-0.69%"
"May 28, 2013","15,409.39","15,307.33","15,521.49","15,307.33","130.68M","0.69%"
"May 24, 2013","15,303.10","15,290.74","15,306.71","15,199.63","105.66M","0.06%"
"May 23, 2013","15,294.50","15,300.57","15,348.41","15,180.23","148.81M","-0.08%"
"May 22, 2013","15,307.17","15,387.12","15,542.40","15,265.96","171.85M","-0.52%"
"May 21, 2013","15,387.58","15,334.97","15,434.50","15,325.68","122.97M","0.34%"
"May 20, 2013","15,335.28","15,348.33","15,391.84","15,314.15","116.42M","-0.12%"
"May 17, 2013","15,354.40","15,234.75","15,357.40","15,234.75","175.75M","0.80%"
"May 16, 2013","15,233.22","15,273.92","15,302.49","15,215.82","145.09M","-0.28%"
"May 15, 2013","15,275.69","15,211.87","15,301.34","15,175.39","124.03M","0.40%"
"May 14, 2013","15,215.25","15,092.15","15,219.55","15,089.30","124.59M","0.82%"
"May 13, 2013","15,091.68","15,113.42","15,113.42","15,053.46","94.28M","-0.18%"
"May 10, 2013","15,118.49","15,082.62","15,118.49","15,038.18","98.98M","0.24%"
"May 09, 2013","15,082.62","15,105.12","15,144.83","15,046.87","97.81M","-0.15%"
"May 08, 2013","15,105.12","15,056.20","15,106.81","15,021.87","113.51M","0.32%"
"May 07, 2013","15,056.20","14,968.89","15,056.67","14,968.89","117.23M","0.58%"
"May 06, 2013","14,968.89","14,973.96","14,988.87","14,941.09","116.16M","-0.03%"
"May 03, 2013","14,973.96","14,831.58","15,009.59","14,831.58","119.89M","0.96%"
"May 02, 2013","14,831.58","14,700.95","14,834.63","14,700.95","91.18M","0.89%"
"May 01, 2013","14,700.95","14,839.80","14,839.80","14,687.05","112.62M","-0.94%"
"Apr 30, 2013","14,839.80","14,818.75","14,839.80","14,734.47","148.25M","0.14%"
"Apr 29, 2013","14,818.75","14,712.55","14,844.96","14,712.55","97.06M","0.72%"
"Apr 26, 2013","14,712.55","14,700.80","14,743.49","14,684.82","128.91M","0.08%"
"Apr 25, 2013","14,700.80","14,676.30","14,768.05","14,665.45","129.60M","0.17%"
"Apr 24, 2013","14,676.30","14,719.46","14,747.42","14,666.54","138.02M","-0.29%"
"Apr 23, 2013","14,719.46","14,567.17","14,721.42","14,554.29","137.32M","1.05%"
"Apr 22, 2013","14,567.17","14,547.51","14,588.83","14,457.60","146.89M","0.14%"
"Apr 19, 2013","14,547.51","14,537.14","14,553.73","14,444.03","207.20M","0.07%"
"Apr 18, 2013","14,537.14","14,618.59","14,650.26","14,495.29","158.05M","-0.56%"
"Apr 17, 2013","14,618.59","14,756.78","14,756.78","14,560.81","168.01M","-0.94%"
"Apr 16, 2013","14,756.78","14,599.20","14,761.73","14,599.20","126.31M","1.08%"
"Apr 15, 2013","14,599.20","14,865.06","14,865.06","14,598.58","161.68M","-1.79%"
"Apr 12, 2013","14,865.06","14,865.14","14,865.21","14,790.57","119.57M","-0.00%"
"Apr 11, 2013","14,865.14","14,802.24","14,887.51","14,785.36","144.57M","0.42%"
"Apr 10, 2013","14,802.24","14,673.46","14,826.66","14,673.46","120.52M","0.88%"
"Apr 09, 2013","14,673.46","14,613.48","14,716.46","14,598.50","128.58M","0.41%"
"Apr 08, 2013","14,613.48","14,565.25","14,613.48","14,497.80","106.68M","0.33%"
"Apr 05, 2013","14,565.25","14,606.11","14,606.11","14,434.43","131.25M","-0.28%"
"Apr 04, 2013","14,606.11","14,550.35","14,625.24","14,538.72","104.79M","0.38%"
"Apr 03, 2013","14,550.35","14,662.01","14,683.13","14,525.36","127.14M","-0.76%"
"Apr 02, 2013","14,662.01","14,572.85","14,684.49","14,572.85","98.42M","0.61%"
"Apr 01, 2013","14,572.85","14,578.54","14,605.72","14,531.48","91.40M","-0.04%"
"Mar 28, 2013","14,578.54","14,526.16","14,585.10","14,520.86","153.71M","0.36%"
"Mar 27, 2013","14,526.16","14,559.65","14,559.65","14,439.55","92.68M","-0.23%"
"Mar 26, 2013","14,559.65","14,447.75","14,561.54","14,447.75","96.03M","0.77%"
"Mar 25, 2013","14,447.75","14,512.03","14,563.75","14,395.00","124.84M","-0.44%"
"Mar 22, 2013","14,512.03","14,421.49","14,519.95","14,421.49","101.45M","0.63%"
"Mar 21, 2013","14,421.49","14,511.73","14,511.73","14,383.02","110.46M","-0.62%"
"Mar 20, 2013","14,511.73","14,455.82","14,546.82","14,455.82","121.24M","0.39%"
"Mar 19, 2013","14,455.82","14,452.06","14,514.34","14,382.09","122.17M","0.03%"
"Mar 18, 2013","14,452.06","14,514.11","14,521.59","14,404.21","119.64M","-0.43%"
"Mar 15, 2013","14,514.11","14,539.14","14,539.14","14,470.50","407.77M","-0.17%"
"Mar 14, 2013","14,539.14","14,455.28","14,539.29","14,455.28","117.39M","0.58%"
"Mar 13, 2013","14,455.28","14,450.06","14,472.80","14,411.66","83.92M","0.04%"
"Mar 12, 2013","14,450.06","14,447.29","14,478.80","14,412.06","102.10M","0.02%"
"Mar 11, 2013","14,447.29","14,397.07","14,448.06","14,373.32","94.88M","0.35%"
"Mar 08, 2013","14,397.07","14,329.49","14,413.17","14,329.49","115.63M","0.47%"
"Mar 07, 2013","14,329.49","14,296.24","14,354.69","14,296.24","117.08M","0.23%"
"Mar 06, 2013","14,296.24","14,253.77","14,320.65","14,253.00","116.51M","0.30%"
"Mar 05, 2013","14,253.77","14,127.82","14,286.37","14,127.82","112.10M","0.89%"
"Mar 04, 2013","14,127.82","14,089.66","14,128.21","14,030.37","110.81M","0.27%"
"Mar 01, 2013","14,089.66","14,054.49","14,107.09","13,937.60","125.92M","0.25%"
"Feb 28, 2013","14,054.49","14,075.37","14,149.15","14,050.18","177.15M","-0.15%"
"Feb 27, 2013","14,075.37","13,900.13","14,104.86","13,880.19","107.01M","1.26%"
"Feb 26, 2013","13,900.13","13,784.17","13,918.44","13,784.17","132.59M","0.84%"
"Feb 25, 2013","13,784.17","14,000.57","14,081.58","13,784.01","152.19M","-1.55%"
"Feb 22, 2013","14,000.57","13,880.62","14,001.19","13,880.62","139.85M","0.86%"
"Feb 21, 2013","13,880.62","13,927.54","13,927.54","13,834.40","131.41M","-0.34%"
"Feb 20, 2013","13,927.54","14,035.67","14,058.27","13,919.28","138.54M","-0.77%"
"Feb 19, 2013","14,035.67","13,981.76","14,044.82","13,977.90","136.41M","0.39%"
"Feb 15, 2013","13,981.76","13,973.39","14,001.93","13,906.73","195.67M","0.06%"
"Feb 14, 2013","13,973.39","13,982.91","13,990.36","13,921.94","114.80M","-0.07%"
"Feb 13, 2013","13,982.91","14,018.70","14,029.35","13,945.78","130.52M","-0.26%"
"Feb 12, 2013","14,018.70","13,971.24","14,038.97","13,968.94","117.18M","0.34%"
"Feb 11, 2013","13,971.24","13,992.97","13,992.97","13,940.41","75.09M","-0.16%"
"Feb 08, 2013","13,992.97","13,944.05","14,022.62","13,944.05","99.86M","0.35%"
"Feb 07, 2013","13,944.05","13,986.52","13,988.06","13,852.20","118.53M","-0.30%"
"Feb 06, 2013","13,986.52","13,979.30","13,991.61","13,913.18","127.56M","0.05%"
"Feb 05, 2013","13,979.30","13,880.08","14,013.60","13,880.08","134.39M","0.71%"
"Feb 04, 2013","13,880.08","14,009.79","14,009.79","13,866.83","130.42M","-0.93%"
"Feb 01, 2013","14,009.79","13,860.58","14,019.78","13,860.58","128.42M","1.08%"
"Jan 31, 2013","13,860.58","13,910.42","13,941.06","13,860.58","142.60M","-0.36%"
"Jan 30, 2013","13,910.42","13,954.42","13,966.13","13,896.95","117.20M","-0.32%"
"Jan 29, 2013","13,954.42","13,881.93","13,969.99","13,880.01","108.23M","0.52%"
"Jan 28, 2013","13,881.93","13,895.98","13,915.72","13,862.57","113.57M","-0.10%"
"Jan 25, 2013","13,895.98","13,825.33","13,895.98","13,825.33","130.30M","0.51%"
"Jan 24, 2013","13,825.33","13,779.33","13,879.66","13,779.33","124.78M","0.33%"
"Jan 23, 2013","13,779.33","13,712.21","13,794.29","13,710.13","104.49M","0.49%"
"Jan 22, 2013","13,712.21","13,649.70","13,712.21","13,622.96","144.30M","0.46%"
"Jan 18, 2013","13,649.70","13,596.02","13,649.93","13,571.86","260.90M","0.39%"
"Jan 17, 2013","13,596.02","13,511.23","13,633.89","13,510.24","183.90M","0.63%"
"Jan 16, 2013","13,511.23","13,534.89","13,534.89","13,468.96","118.54M","-0.17%"
"Jan 15, 2013","13,534.89","13,507.32","13,546.37","13,445.80","102.28M","0.20%"
"Jan 14, 2013","13,507.32","13,488.43","13,520.18","13,459.84","118.46M","0.14%"
"Jan 11, 2013","13,488.43","13,471.45","13,496.68","13,439.97","119.20M","0.13%"
"Jan 10, 2013","13,471.22","13,391.82","13,478.20","13,382.29","133.52M","0.60%"
"Jan 09, 2013","13,390.51","13,329.92","13,416.55","13,329.08","123.07M","0.46%"
"Jan 08, 2013","13,328.85","13,377.42","13,377.42","13,293.13","129.57M","-0.41%"
"Jan 07, 2013","13,384.29","13,436.13","13,436.13","13,343.32","113.12M","-0.38%"
"Jan 04, 2013","13,435.21","13,391.05","13,447.11","13,376.23","107.59M","0.33%"
"Jan 03, 2013","13,391.36","13,413.01","13,430.60","13,358.30","129.63M","-0.16%"
"Jan 02, 2013","13,412.55","13,104.30","13,412.71","13,104.30","161.43M","2.35%"
"Dec 31, 2012","13,104.14","12,938.19","13,109.13","12,883.89","145.74M","1.28%"
"Dec 28, 2012","12,938.11","13,095.08","13,095.46","12,926.86","85.98M","-1.21%"
"Dec 27, 2012","13,096.31","13,114.97","13,141.74","12,964.08","100.16M","-0.14%"
"Dec 26, 2012","13,114.59","13,138.85","13,174.88","13,076.87","79.41M","-0.19%"
"Dec 24, 2012","13,139.08","13,190.15","13,190.38","13,128.55","47.71M","-0.39%"
"Dec 21, 2012","13,190.84","13,309.95","13,309.95","13,122.53","413.27M","-0.91%"
"Dec 20, 2012","13,311.72","13,246.67","13,314.64","13,216.03","119.80M","0.45%"
"Dec 19, 2012","13,251.97","13,351.04","13,357.70","13,251.74","149.02M","-0.74%"
"Dec 18, 2012","13,350.96","13,236.61","13,365.86","13,232.58","152.92M","0.87%"
"Dec 17, 2012","13,235.39","13,135.17","13,244.33","13,134.63","142.98M","0.76%"
"Dec 14, 2012","13,135.01","13,170.80","13,190.41","13,118.46","117.62M","-0.27%"
"Dec 13, 2012","13,170.72","13,241.38","13,264.41","13,147.19","101.19M","-0.56%"
"Dec 12, 2012","13,245.45","13,250.05","13,329.44","13,227.44","127.51M","-0.02%"
"Dec 11, 2012","13,248.44","13,170.34","13,306.57","13,170.34","124.51M","0.60%"
"Dec 10, 2012","13,169.88","13,154.89","13,195.35","13,139.08","118.53M","0.11%"
"Dec 07, 2012","13,155.13","13,072.87","13,157.28","13,072.87","124.13M","0.62%"
"Dec 06, 2012","13,074.04","13,026.19","13,076.88","13,007.84","116.85M","0.30%"
"Dec 05, 2012","13,034.49","12,948.96","13,089.11","12,923.44","161.23M","0.64%"
"Dec 04, 2012","12,951.78","12,966.45","13,022.51","12,940.07","125.29M","-0.11%"
"Dec 03, 2012","12,965.60","13,027.73","13,087.32","12,959.42","112.90M","-0.46%"
"Nov 30, 2012","13,025.58","13,022.05","13,053.74","12,988.68","171.07M","0.03%"
"Nov 29, 2012","13,021.82","12,977.35","13,062.56","12,961.92","113.62M","0.28%"
"Nov 28, 2012","12,985.11","12,875.56","12,989.10","12,765.32","131.00M","0.83%"
"Nov 27, 2012","12,878.13","12,963.38","12,980.19","12,868.26","117.90M","-0.69%"
"Nov 26, 2012","12,967.37","13,008.30","13,008.45","12,900.17","114.36M","-0.33%"
"Nov 23, 2012","13,009.68","12,833.13","13,011.45","12,832.98","61.11M","1.35%"
"Nov 21, 2012","12,836.89","12,788.36","12,845.99","12,786.13","97.30M","0.38%"
"Nov 20, 2012","12,788.51","12,790.89","12,808.56","12,701.07","134.16M","-0.06%"
"Nov 19, 2012","12,795.96","12,590.23","12,796.19","12,590.23","136.91M","1.65%"
"Nov 16, 2012","12,588.31","12,542.31","12,604.17","12,471.49","197.11M","0.37%"
"Nov 15, 2012","12,542.38","12,571.10","12,600.59","12,496.56","129.15M","-0.23%"
"Nov 14, 2012","12,570.95","12,746.54","12,797.73","12,542.68","162.18M","-1.45%"
"Nov 13, 2012","12,756.18","12,808.71","12,898.25","12,748.51","142.20M","-0.46%"
"Nov 12, 2012","12,815.08","12,815.93","12,861.28","12,783.00","62.36M","-0.00%"
"Nov 09, 2012","12,815.39","12,811.17","12,890.19","12,743.39","131.67M","0.03%"
"Nov 08, 2012","12,811.32","12,932.81","12,980.23","12,811.24","138.35M","-0.94%"
"Nov 07, 2012","12,932.73","13,228.24","13,228.32","12,876.60","164.25M","-2.36%"
"Nov 06, 2012","13,245.68","13,113.89","13,290.75","13,112.90","105.71M","1.02%"
"Nov 05, 2012","13,112.44","13,092.28","13,140.58","13,038.71","95.35M","0.15%"
"Nov 02, 2012","13,093.16","13,233.39","13,289.45","13,076.57","137.66M","-1.05%"
"Nov 01, 2012","13,232.62","13,099.19","13,273.71","13,099.11","140.51M","1.04%"
"Oct 31, 2012","13,096.46","13,107.44","13,189.08","13,052.07","138.16M","-0.08%"
"Oct 26, 2012","13,107.21","13,104.22","13,151.72","13,040.17","134.64M","0.03%"
"Oct 25, 2012","13,103.68","13,079.64","13,164.52","13,039.86","114.58M","0.20%"
"Oct 24, 2012","13,077.34","13,103.53","13,155.21","13,063.63","110.67M","-0.19%"
"Oct 23, 2012","13,102.53","13,344.90","13,344.90","13,083.28","122.22M","-1.82%"
"Oct 22, 2012","13,345.89","13,344.28","13,368.55","13,235.15","121.88M","0.02%"
"Oct 19, 2012","13,343.51","13,545.33","13,545.49","13,312.22","239.08M","-1.52%"
"Oct 18, 2012","13,548.94","13,553.24","13,588.73","13,510.93","128.41M","-0.06%"
"Oct 17, 2012","13,557.00","13,539.63","13,561.65","13,468.90","135.57M","0.04%"
"Oct 16, 2012","13,551.78","13,423.84","13,556.37","13,423.76","113.45M","0.95%"
"Oct 15, 2012","13,424.23","13,329.54","13,437.66","13,325.93","114.88M","0.72%"
"Oct 12, 2012","13,328.85","13,325.62","13,401.32","13,296.43","113.74M","0.02%"
"Oct 11, 2012","13,326.39","13,346.28","13,428.49","13,326.12","86.63M","-0.14%"
"Oct 10, 2012","13,344.97","13,473.53","13,478.83","13,327.62","101.12M","-0.95%"
"Oct 09, 2012","13,473.53","13,582.88","13,592.33","13,473.31","103.63M","-0.81%"
"Oct 08, 2012","13,583.65","13,610.38","13,610.38","13,552.09","71.29M","-0.19%"
"Oct 05, 2012","13,610.15","13,569.18","13,661.87","13,568.75","115.50M","0.26%"
"Oct 04, 2012","13,575.36","13,495.18","13,594.33","13,495.18","106.39M","0.60%"
"Oct 03, 2012","13,494.61","13,479.21","13,536.27","13,439.12","103.89M","0.09%"
"Oct 02, 2012","13,482.36","13,515.30","13,567.06","13,424.92","90.73M","-0.24%"
"Oct 01, 2012","13,515.11","13,437.66","13,598.25","13,437.66","106.12M","0.58%"
"Sep 28, 2012","13,437.13","13,485.89","13,487.66","13,367.27","146.95M","-0.36%"
"Sep 27, 2012","13,485.97","13,413.47","13,522.83","13,413.47","113.99M","0.54%"
"Sep 26, 2012","13,413.51","13,458.63","13,480.37","13,406.91","124.35M","-0.33%"
"Sep 25, 2012","13,457.55","13,559.92","13,620.21","13,457.25","138.63M","-0.75%"
"Sep 24, 2012","13,558.92","13,577.85","13,601.90","13,521.68","120.37M","-0.15%"
"Sep 21, 2012","13,579.47","13,597.24","13,647.10","13,571.53","429.61M","-0.13%"
"Sep 20, 2012","13,596.93","13,575.17","13,599.02","13,503.00","117.91M","0.14%"
"Sep 19, 2012","13,577.96","13,565.41","13,626.48","13,556.74","116.21M","0.10%"
"Sep 18, 2012","13,564.64","13,552.33","13,582.12","13,517.81","120.72M","0.09%"
"Sep 17, 2012","13,553.10","13,588.57","13,593.15","13,526.67","128.02M","-0.30%"
"Sep 14, 2012","13,593.37","13,540.40","13,653.24","13,533.94","185.16M","0.40%"
"Sep 13, 2012","13,539.86","13,329.71","13,573.33","13,325.11","151.77M","1.55%"
"Sep 12, 2012","13,333.35","13,321.62","13,373.62","13,317.52","111.52M","0.07%"
"Sep 11, 2012","13,323.36","13,254.60","13,354.34","13,253.21","104.92M","0.52%"
"Sep 10, 2012","13,254.29","13,308.56","13,324.10","13,251.39","123.81M","-0.39%"
"Sep 07, 2012","13,306.64","13,289.53","13,320.27","13,266.22","142.21M","0.11%"
"Sep 06, 2012","13,292.00","13,045.23","13,294.13","13,045.08","128.65M","1.87%"
"Sep 05, 2012","13,047.48","13,036.09","13,095.91","13,018.74","92.55M","0.09%"
"Sep 04, 2012","13,035.94","13,092.15","13,092.39","12,977.09","103.92M","-0.42%"
"Aug 31, 2012","13,090.84","13,002.72","13,151.87","13,002.64","119.78M","0.69%"
"Aug 30, 2012","13,000.71","13,101.29","13,101.37","12,978.91","89.98M","-0.81%"
"Aug 29, 2012","13,107.48","13,103.46","13,144.81","13,081.27","91.53M","0.03%"
"Aug 28, 2012","13,102.99","13,122.74","13,147.32","13,081.12","81.63M","-0.17%"
"Aug 27, 2012","13,124.67","13,157.74","13,176.17","13,115.46","96.07M","-0.25%"
"Aug 24, 2012","13,157.97","13,052.82","13,175.51","13,027.20","88.03M","0.77%"
"Aug 23, 2012","13,057.46","13,171.37","13,171.37","13,046.46","108.80M","-0.88%"
"Aug 22, 2012","13,172.76","13,198.31","13,205.06","13,120.34","111.22M","-0.23%"
"Aug 21, 2012","13,203.58","13,272.10","13,330.76","13,186.60","117.06M","-0.51%"
"Aug 20, 2012","13,271.64","13,274.58","13,276.15","13,230.06","87.59M","-0.03%"
